0,0,certified,0.5
1,1,certified,0.007732812500000019
2,3,certified,0.0038664062500000096
3,6,certified,0.007732812500000019
4,7,certified,0.0038664062500000096
5,15,certified,0.0038664062500000096
6,22,certified,0.007732812500000019
7,23,certified,0.0038664062500000096
8,24,certified,0.007732812500000019
9,25,certified,0.007732812500000019
10,27,certified,0.0038664062500000096
11,30,certified,0.0038664062500000096
12,31,certified,0.0038664062500000096
13,60,certified,0.0038664062500000096
14,61,certified,0.0038664062500000096
15,63,certified,0.0038664062500000096
16,105,certified,0.0038664062500000096
17,107,certified,0.0038664062500000096
18,111,certified,0.0038664062500000096
19,126,certified,0.0038664062500000096
20,127,certified,0.0038664062500000096
21,255,certified,0.0019332031250000048
22,278,certified,0.0038664062500000096
23,279,certified,0.0038664062500000096
24,280,certified,0.007732812500000019
25,281,certified,0.0038664062500000096
26,282,certified,0.007732812500000019
27,283,certified,0.0038664062500000096
28,286,certified,0.0038664062500000096
29,287,certified,0.0038664062500000096
30,300,certified,0.007732812500000019
31,301,certified,0.0038664062500000096
32,303,certified,0.0038664062500000096
33,316,certified,0.0038664062500000096
34,317,certified,0.0038664062500000096
35,318,certified,0.0038664062500000096
36,319,certified,0.0038664062500000096
37,360,certified,0.007732812500000019
38,361,certified,0.0038664062500000096
39,362,certified,0.0038664062500000096
40,363,certified,0.0038664062500000096
41,366,certified,0.0038664062500000096
42,367,certified,0.0038664062500000096
43,382,certified,0.0038664062500000096
44,383,certified,0.0038664062500000096
45,384,certified,0.007732812500000019
46,385,certified,0.007732812500000019
47,386,certified,0.007732812500000019
48,387,certified,0.007732812500000019
49,390,certified,0.007732812500000019
50,391,certified,0.0038664062500000096
51,393,certified,0.007732812500000019
52,395,certified,0.0038664062500000096
53,399,certified,0.0038664062500000096
54,406,certified,0.0038664062500000096
55,407,certified,0.0038664062500000096
56,408,certified,0.007732812500000019
57,409,certified,0.0038664062500000096
58,410,certified,0.0038664062500000096
59,411,certified,0.0038664062500000096
60,414,certified,0.0038664062500000096
61,415,certified,0.0038664062500000096
62,424,certified,0.007732812500000019
63,425,certified,0.0038664062500000096
64,426,certified,0.0038664062500000096
65,427,certified,0.0038664062500000096
66,428,certified,0.0038664062500000096
67,429,certified,0.0038664062500000096
68,430,certified,0.0038664062500000096
69,431,certified,0.0038664062500000096
70,444,certified,0.0038664062500000096
71,445,certified,0.0038664062500000096
72,446,certified,0.0038664062500000096
73,447,certified,0.0038664062500000096
74,488,certified,0.0038664062500000096
75,489,certified,0.0038664062500000096
76,490,certified,0.0038664062500000096
77,491,certified,0.0038664062500000096
78,494,certified,0.0038664062500000096
79,495,certified,0.0038664062500000096
80,510,certified,0.0038664062500000096
81,511,certified,0.0019332031250000048
82,828,certified,0.0038664062500000096
83,829,certified,0.0038664062500000096
84,831,certified,0.0038664062500000096
85,854,certified,0.0038664062500000096
86,855,certified,0.0038664062500000096
87,856,certified,0.007732812500000019
88,857,certified,0.0038664062500000096
89,858,certified,0.0038664062500000096
90,859,certified,0.0038664062500000096
91,862,certified,0.0038664062500000096
92,863,certified,0.0038664062500000096
93,872,certified,0.007732812500000019
94,873,certified,0.0038664062500000096
95,874,certified,0.0038664062500000096
96,875,certified,0.0038664062500000096
97,876,certified,0.0038664062500000096
98,877,certified,0.0038664062500000096
99,878,certified,0.0038664062500000096
100,879,certified,0.0038664062500000096
101,892,certified,0.0038664062500000096
102,893,certified,0.0038664062500000096
103,894,certified,0.0038664062500000096
104,895,certified,0.0038664062500000096
105,960,certified,0.007732812500000019
106,961,certified,0.007732812500000019
107,963,certified,0.0038664062500000096
108,965,certified,0.0038664062500000096
109,966,certified,0.0038664062500000096
110,967,certified,0.0038664062500000096
111,975,certified,0.0038664062500000096
112,980,certified,0.0038664062500000096
113,981,certified,0.0038664062500000096
114,982,certified,0.0038664062500000096
115,983,certified,0.0038664062500000096
116,984,certified,0.007732812500000019
117,985,certified,0.0038664062500000096
118,987,certified,0.0038664062500000096
119,988,certified,0.0038664062500000096
120,989,certified,0.0038664062500000096
121,990,certified,0.0038664062500000096
122,991,certified,0.0038664062500000096
123,1020,certified,0.0038664062500000096
124,1021,certified,0.0038664062500000096
125,1023,certified,0.0019332031250000048
126,1632,certified,0.007732812500000019
127,1633,certified,0.007732812500000019
128,1634,certified,0.007732812500000019
129,1635,certified,0.0038664062500000096
130,1638,certified,0.0038664062500000096
131,1639,certified,0.0038664062500000096
132,1641,certified,0.0038664062500000096
133,1643,certified,0.0038664062500000096
134,1647,certified,0.0038664062500000096
135,1650,certified,0.0038664062500000096
136,1651,certified,0.0038664062500000096
137,1654,certified,0.0038664062500000096
138,1655,certified,0.0038664062500000096
139,1656,certified,0.007732812500000019
140,1657,certified,0.0038664062500000096
141,1658,certified,0.0038664062500000096
142,1659,certified,0.0038664062500000096
143,1662,certified,0.0038664062500000096
144,1663,certified,0.0038664062500000096
145,1680,certified,0.007732812500000019
146,1681,certified,0.007732812500000019
147,1683,certified,0.0038664062500000096
148,1686,certified,0.0038664062500000096
149,1687,certified,0.0038664062500000096
150,1695,certified,0.0038664062500000096
151,1712,certified,0.007732812500000019
152,1713,certified,0.0038664062500000096
153,1714,certified,0.0038664062500000096
154,1715,certified,0.0038664062500000096
155,1716,certified,0.007732812500000019
156,1717,certified,0.0038664062500000096
157,1718,certified,0.0038664062500000096
158,1719,certified,0.0038664062500000096
159,1721,certified,0.0038664062500000096
160,1723,certified,0.0038664062500000096
161,1725,certified,0.0038664062500000096
162,1727,certified,0.0038664062500000096
163,1776,certified,0.0038664062500000096
164,1777,certified,0.0038664062500000096
165,1778,certified,0.0038664062500000096
166,1779,certified,0.0038664062500000096
167,1782,certified,0.0038664062500000096
168,1783,certified,0.0038664062500000096
169,1785,certified,0.0038664062500000096
170,1787,certified,0.0038664062500000096
171,1791,certified,0.0019332031250000048
172,1910,certified,0.0038664062500000096
173,1911,certified,0.0038664062500000096
