462096,27244520,certified,0.007732812499999999
462097,27244521,certified,0.007732812500000019
462098,27244549,certified,0.007732812500000019
462099,27244550,certified,0.007732812500000019
462100,27244556,certified,0.007732812500000019
462101,27244557,certified,0.007732812499999999
462102,27244564,certified,0.007732812500000019
462103,27244565,certified,0.007732812499999999
462104,27244566,certified,0.007732812500000019
462105,27244572,certified,0.007732812499999999
462106,27244580,certified,0.007732812500000019
462107,27244581,certified,0.007732812499999999
462108,27244582,certified,0.007732812500000019
462109,27244588,certified,0.007732812499999999
462110,27244596,certified,0.007732812499999999
462111,27244597,certified,0.0038664062499999996
462112,27244598,certified,0.007732812499999999
462113,27244604,certified,0.0038664062499999996
462114,27244609,certified,0.007732812500000019
462115,27244610,certified,0.007732812500000019
462116,27244611,certified,0.007732812500000019
462117,27244612,certified,0.007732812500000019
462118,27244613,certified,0.007732812499999999
462119,27244614,certified,0.007732812500000019
462120,27244616,certified,0.007732812500000019
462121,27244617,certified,0.007732812500000019
462122,27244618,certified,0.007732812500000019
462123,27244620,certified,0.007732812499999999
462124,27244624,certified,0.007732812500000019
462125,27244625,certified,0.007732812499999999
462126,27244626,certified,0.007732812500000019
462127,27244627,certified,0.007732812499999999
462128,27244628,certified,0.007732812499999999
462129,27244629,certified,0.0038664062499999996
462130,27244630,certified,0.007732812499999999
462131,27244632,certified,0.007732812499999999
462132,27244633,certified,0.007732812499999999
462133,27244634,certified,0.007732812499999999
462134,27244636,certified,0.0038664062499999996
462135,27244641,certified,0.007732812500000019
462136,27244642,certified,0.007732812500000019
462137,27244643,certified,0.007732812499999999
462138,27244644,certified,0.007732812500000019
462139,27244645,certified,0.007732812499999999
462140,27244646,certified,0.007732812499999999
462141,27244648,certified,0.007732812500000019
462142,27244649,certified,0.007732812499999999
462143,27244650,certified,0.007732812499999999
462144,27244652,certified,0.007732812499999999
462145,27244656,certified,0.007732812499999999
462146,27244657,certified,0.0038664062499999996
462147,27244658,certified,0.007732812499999999
462148,27244660,certified,0.007732812499999999
462149,27244662,certified,0.0038664062499999996
462150,27244664,certified,0.007732812499999999
462151,27244665,certified,0.0038664062499999996
462152,27244666,certified,0.0038664062499999996
462153,27244668,certified,0.0038664062499999996
462154,27244676,certified,0.007732812500000019
462155,27244677,certified,0.007732812499999999
462156,27244678,certified,0.007732812500000019
462157,27244684,certified,0.007732812499999999
462158,27244692,certified,0.007732812499999999
462159,27244693,certified,0.0038664062499999996
462160,27244694,certified,0.007732812499999999
462161,27244700,certified,0.0038664062499999996
462162,27244708,certified,0.007732812499999999
462163,27244709,certified,0.007732812499999999
462164,27244710,certified,0.007732812499999999
462165,27244716,certified,0.0038664062499999996
462166,27244724,certified,0.0038664062499999996
462167,27244725,certified,0.0019332031249999998
462168,27244726,certified,0.0038664062499999996
462169,27244732,certified,0.0019332031249999998
462170,27244737,certified,0.007732812499999999
462171,27244738,certified,0.007732812500000019
462172,27244739,certified,0.007732812499999999
462173,27244740,certified,0.007732812499999999
462174,27244741,certified,0.007732812499999999
462175,27244742,certified,0.007732812499999999
462176,27244744,certified,0.007732812499999999
462177,27244745,certified,0.0038664062499999996
462178,27244746,certified,0.0038664062499999996
462179,27244752,certified,0.007732812499999999
462180,27244753,certified,0.0038664062499999996
462181,27244754,certified,0.007732812499999999
462182,27244755,certified,0.0038664062499999996
462183,27244756,certified,0.0038664062499999996
462184,27244757,certified,0.0019332031249999998
462185,27244758,certified,0.0038664062499999996
462186,27244760,certified,0.0038664062499999996
462187,27244761,certified,0.0019332031249999998
462188,27244762,certified,0.0019332031249999998
462189,27244769,certified,0.007732812499999999
462190,27244770,certified,0.007732812499999999
462191,27244771,certified,0.0038664062499999996
462192,27244772,certified,0.007732812499999999
462193,27244773,certified,0.0038664062499999996
462194,27244774,certified,0.0038664062499999996
462195,27244776,certified,0.0038664062499999996
462196,27244777,certified,0.0038664062499999996
462197,27244784,certified,0.0038664062499999996
462198,27244785,certified,0.0019332031249999998
462199,27244788,certified,0.0019332031249999998
462200,27244792,certified,0.0019332031249999998
462201,27244805,certified,0.007732812499999999
462202,27244806,certified,0.007732812500000019
462203,27244812,certified,0.007732812499999999
462204,27244813,certified,0.0038664062499999996
462205,27244820,certified,0.007732812499999999
462206,27244822,certified,0.007732812499999999
462207,27244828,certified,0.0038664062499999996
462208,27244836,certified,0.007732812500000019
462209,27244837,certified,0.007732812499999999
462210,27244838,certified,0.007732812499999999
462211,27244844,certified,0.007732812499999999
462212,27244852,certified,0.007732812499999999
462213,27244854,certified,0.0038664062499999996
462214,27244860,certified,0.0038664062499999996
462215,27244865,certified,0.007732812499999999
462216,27244866,certified,0.007732812500000019
462217,27244867,certified,0.007732812499999999
462218,27244868,certified,0.007732812500000019
462219,27244869,certified,0.007732812499999999
462220,27244870,certified,0.007732812499999999
462221,27244872,certified,0.007732812500000019
462222,27244873,certified,0.007732812499999999
462223,27244874,certified,0.007732812499999999
462224,27244876,certified,0.007732812499999999
462225,27244880,certified,0.007732812499999999
462226,27244881,certified,0.0038664062499999996
462227,27244882,certified,0.007732812499999999
462228,27244884,certified,0.007732812499999999
462229,27244886,certified,0.007732812499999999
462230,27244888,certified,0.007732812499999999
462231,27244889,certified,0.0038664062499999996
462232,27244890,certified,0.0038664062499999996
462233,27244892,certified,0.0038664062499999996
462234,27244896,certified,0.007732812500000019
